fold,run,accuracy,precision,recall,f1_score
3,44,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,45,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,46,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,47,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,48,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,49,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,50,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
4,1,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,2,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,3,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,4,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,5,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,6,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,7,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,8,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,9,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,10,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,11,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,12,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,13,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,14,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,15,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,16,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,17,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,18,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
